customer_id,order_id,order_date,order_value,quantity,unit_price,product_category,customer_email,signup_date,support_tickets
CUST-00295,ORD141797,2026-04-22,197.52,4,49.38,,cust00295@example.com,2024-04-03,0.0
C03114,ORD957212,2024-12-17,39.69,1,39.69,Apparel,c03114@example.com,2025-06-11,1.0
C03759,ORD153089,2024-10-07,32.2,2,16.1,Home,c03759@example.com,2024-12-26,1.0
CUST-00607,ORD666603,2024-07-21,277.96,1,277.96,Home,cust00607@example.com,2024-06-27,1.0
CUST-03633,ORD145391,2025-07-03,19.79,1,19.79,Sports,cust03633@example.com,2025-06-30,1.0
CUST-03699,ORD806822,2025-04-04,20.76,4,5.19,Electronics,cust03699@example.com,2025-06-27,1.0
cust_03721,ORD288973,2024-09-11,38.08,4,9.52,Books,cust03721@example.com,2024-09-08,1.0
CUST-00103,ORD701734,2025-09-12,272.82,3,90.94,Books,cust00103@example.com,2023-10-08,0.0
CUST-00127,ORD632737,2026-02-05,153.14,1,153.14,Books,cust00127@example.com,2025-02-01,0.0
cust_04041,ORD697673,2025-03-25,33.88,2,16.94,Home,cust04041@example.com,2025-03-23,1.0
C04092,ORD475715,2025-02-25,16.65,1,16.65,Beauty,c04092@example.com,2024-11-20,1.0
CUST-00307,ORD274848,2026-01-21,215.7,3,71.9,Electronics,cust00307@example.com,2023-08-28,0.0
CUST-00399,ORD155820,2023-08-03,227.12,4,56.78,Beauty,cust00399@example.com,2023-05-11,0.0
CUST-00307,ORD501006,2026-03-19,191.84,4,47.96,Electronics,cust00307@example.com,2023-08-28,0.0
CUST-00327,ORD980595,2025-07-21,211.34,2,105.67,Grocery,cust00327@example.com,2024-11-06,0.0
CUST-00585,ORD210571,2025-07-18,153.64,4,38.41,Toys,cust00585@example.com,2023-05-10,2.0
cust_00494,ORD220138,2023-08-22,227.92,4,56.98,Sports,cust00494@example.com,2023-04-11,2.0
00358,ORD226707,2025-11-06,211.12,4,52.78,Home,00358@example.com,2024-09-26,0.0
cust_00244,ORD559550,2025-08-03,208.4,1,208.4,Apparel,cust00244@example.com,2023-04-05,0.0
CUST-03967,ORD195475,2025-05-21,31.92,3,10.64,Books,cust03967@example.com,2025-03-12,
00417,ORD698960,2024-11-16,248.96,4,62.24,,00417@example.com,2023-12-19,0.0
cust_00468,ORD721135,2025-02-09,225.84,1,225.84,Apparel,cust00468@example.com,2023-07-10,0.0
CUST-00194,ORD893923,2026-06-22,259.4,4,64.85,Electronics,cust00194@example.com,2023-12-07,0.0
03901,ORD464759,2024-11-10,14.85,3,4.95,Grocery,03901@example.com,2024-10-06,2.0
CUST-03948,ORD808677,2024-10-08,10.78,2,5.39,Books,cust03948@example.com,2024-10-17,0.0
C00177,ORD201533,2025-05-07,293.32,4,73.33,Beauty,c00177@example.com,2023-12-21,0.0
C03805,ORD364094,2025-01-16,36.93,3,12.31,Toys,c03805@example.com,2025-03-12,1.0
C00245,ORD675929,2026-03-20,295.56,3,98.52,Home,c00245@example.com,2023-09-09,0.0
CUST-00413,ORD154671,2025-03-22,235.14,3,78.38,Books,cust00413@example.com,2023-12-11,1.0
C00496,ORD368972,2025-05-08,233.5,2,116.75,Home,c00496@example.com,2025-02-11,3.0
CUST-03800,ORD544111,2024-06-23,16.31,1,16.31,Books,cust03800@example.com,2024-04-26,1.0
CUST-03686,ORD524027,2024-09-22,38.44,1,38.44,,cust03686@example.com,2024-03-12,2.0
01679,ORD233017,2025-12-31,56.22,3,18.74,Grocery,01679@example.com,2025-12-30,2.0
CUST-00852,ORD333918,2026-06-19,51.0,4,12.75,Sports,cust00852@example.com,2026-06-18,1.0
CUST-00253,ORD878136,2025-07-26,283.71,3,94.57,Sports,cust00253@example.com,2023-12-05,0.0
00618,ORD633203,2025-02-26,224.16,3,74.72,Apparel,00618@example.com,2025-01-23,1.0
00072,ORD284177,2026-01-15,222.52,4,55.63,BOOKS,00072@example.com,2023-11-20,0.0
CUST-00143,ORD397343,2026-02-18,267.74,1,267.74,Sports,cust00143@example.com,2024-12-16,
CUST-03996,ORD389143,2024-12-15,35.91,3,11.97,Sports,cust03996@example.com,2024-12-12,2.0
CUST-00238,ORD311984,2026-05-04,172.89,3,57.63,Beauty,cust00238@example.com,2023-09-05,0.0
cust_00033,ORD721329,2025-12-12,173.52,2,86.76,Apparel,cust00033@example.com,2023-05-04,0.0
C03117,ORD884946,2024-11-04,36.15,3,12.05,Books,C03117@EXAMPLE.COM,2024-08-24,2.0
00035,ORD192908,2025-07-13,152.1,3,50.7,Sports,00035@example.com,2024-07-24,1.0
C00534,ORD942887,2024-06-16,171.36,3,57.12,Apparel,C00534@EXAMPLE.COM,2023-09-21,0.0
CUST-03000,ORD130894,2026-03-21,$47.73,1,47.73,Home,cust03000@example.com,2025-11-05,1.0
cust_01138,ORD400774,2026-06-14,78.56,4,19.64,Beauty,cust01138@example.com,2026-06-16,
  C00101 ,ORD795187,2026-04-29,177.33,1,177.33,Home,c00101@example.com,2023-11-14,2.0
00672,ORD764622,2026-06-19,57.52,4,14.38,Home,00672@example.com,2026-06-25,0.0
cust_02269,ORD572878,2025-09-29,50.52,2,25.26,Toys,cust02269@example.com,2025-01-19,0.0
cust_00137,ORD784817,2026-06-20,220.44,3,73.48,Sports,cust00137@example.com,2024-03-14,2.0
03246,ORD752098,2024-08-27,35.91,3,11.97,Apparel,03246@example.com,2024-06-28,0.0
C04077,ORD459259,2025-07-18,14.54,1,14.54,Apparel,c04077@example.com,2024-11-27,1.0
01887,ORD387837,2026-03-14,43.44,2,21.72,Home,01887@example.com,2026-03-19,1.0
CUST-00306,ORD117926,2025-03-28,246.42,1,246.42,Home,cust00306@example.com,2024-03-05,0.0
CUST-03220,ORD210046,2024-12-06,23.31,3,7.77,Home,cust03220@example.com,2025-01-08,1.0
CUST-02996,ORD704412,2025-11-28,41.79,1,41.79,Books,cust02996@example.com,2025-05-14,1.0
CUST-00301,ORD625810,2026-03-18,259.59,1,259.59,Sports,cust00301@example.com,2024-01-20,0.0
CUST-00911,ORD285146,2026-06-29,31.0,1,31.0,Toys,cust00911@example.com,2026-06-25,1.0
CUST-00118,ORD991439,2025-05-02,239.79,1,239.79,Beauty,cust00118@example.com,2023-08-10,1.0
CUST-00129,ORD772545,2026-02-27,221.1,2,110.55,Toys,cust00129@example.com,2023-08-03,0.0
CUST-00622,ORD990143,2025-04-02,158.73,3,52.91,Apparel,cust00622@example.com,2024-04-10,0.0
CUST-00229,ORD558480,2025-07-19,200.64,3,66.88,Beauty,cust00229@example.com,2024-07-15,1.0
cust_00022,ORD843107,2025-03-23,177.16,4,44.29,Apparel,cust00022@example.com,2024-07-04,0.0
CUST-01750,ORD431294,2025-10-13,18.76,2,9.38,Sports,cust01750@example.com,2025-11-30,0.0
C03516,ORD611943,2025-03-04,16.28,4,4.07,Beauty,c03516@example.com,2024-08-29,
C03268,ORD553014,2024-11-09,31.0,4,7.75,Sports,c03268@example.com,2024-11-06,1.0
cust_00262,ORD392194,2024-12-12,233.16,3,77.72,Toys,cust00262@example.com,2023-09-23,0.0
CUST-00273,ORD216530,2025-09-03,224.23,1,224.23,Books,cust00273@example.com,2024-02-02,0.0
C00183,ORD992225,2026-06-24,252.41,1,252.41,Sports,c00183@example.com,2023-07-05,0.0
CUST-00258,ORD285192,2026-03-23,177.18,3,59.06,Home,cust00258@example.com,2024-05-28,1.0
CUST-00274,ORD532384,2025-10-22,$219.52,2,109.76,Home,cust00274@example.com,2024-06-22,1.0
C04164,ORD278093,2025-02-15,31.54,2,15.77,,c04164@example.com,2025-08-05,3.0
CUST-00752,ORD176206,2026-06-19,53.16,2,26.58,Toys,cust00752@example.com,2026-06-22,0.0
cust_02376,ORD798869,2026-04-11,53.46,1,53.46,Toys,cust02376@example.com,2025-09-19,0.0
cust_00265,ORD522421,2025-07-27,160.96,2,80.48,Electronics,cust00265@example.com,2024-03-29,1.0
02477,ORD445049,2025-09-30,60.36,4,15.09,Sports,02477@example.com,2025-12-06,0.0
CUST-00272,ORD532509,2026-07-01,252.06,1,252.06,Books,cust00272@example.com,2023-05-10,0.0
C02283,ORD884259,2026-01-11,28.8,3,9.6,Sports,c02283@example.com,2026-01-02,1.0
cust_01938,ORD747873,2025-10-22,50.11,1,50.11,Electronics,cust01938@example.com,2025-10-01,1.0
CUST-00547,ORD674053,2024-11-15,275.22,2,137.61,Toys,cust00547@example.com,2023-11-26,4.0
C01263,ORD132688,2026-06-16,69.12,1,69.12,Beauty,c01263@example.com,2026-06-20,0.0
CUST-00069,ORD185712,2025-01-02,243.48,3,81.16,Books,cust00069@example.com,2023-10-10,0.0
CUST-00164,ORD359647,2026-05-21,217.24,4,54.31,Sports,cust00164@example.com,2023-12-13,0.0
00890,ORD830700,2026-06-17,66.29,1,66.29,Toys,00890@example.com,2026-06-11,0.0
CUST-00157,ORD373607,2026-03-06,238.82,2,119.41,Grocery,cust00157@example.com,2025-01-15,0.0
00013,ORD175847,2025-03-09,159.09,3,53.03,Beauty,00013@example.com,2023-08-24,0.0
00189,ORD620304,2025-09-18,229.43,1,229.43,Sports,00189@example.com,2023-11-19,0.0
CUST-03476,ORD237466,2025-07-30,10.48,4,2.62,Toys,cust03476@example.com,2025-07-26,0.0
CUST-01991,ORD515607,2025-12-02,54.68,2,27.34,,cust01991@example.com,2026-01-15,0.0
CUST-00584,ORD693428,2023-05-18,199.56,4,49.89,Home,cust00584@example.com,2023-03-25,2.0
C00224,ORD375782,2026-01-31,262.02,2,131.01,Toys,c00224@example.com,2024-07-18,1.0
CUST-00584,ORD146883,2024-08-31,245.98,2,122.99,Toys,cust00584@example.com,2023-03-25,2.0
00255,ORD352473,2025-09-30,189.14,1,189.14,Toys,00255@example.com,2024-07-13,0.0
C00598,ORD825900,2025-03-21,277.77,3,92.59,Beauty,c00598@example.com,2024-11-17,2.0
CUST-00354,ORD952219,2025-12-20,201.4,4,50.35,Home,cust00354@example.com,2023-05-24,1.0
CUST-00375,ORD848157,2025-09-09,283.64,2,141.82,Toys,cust00375@example.com,2024-11-22,0.0
CUST-01216,ORD578600,2026-06-14,72.28,2,36.14,Grocery,cust01216@example.com,2026-06-07,0.0
CUST-02169,ORD240396,2025-10-03,18.08,2,9.04,Grocery,cust02169@example.com,2025-11-18,0.0
CUST-00064,ORD989779,2026-02-17,224.88,3,74.96,Apparel,cust00064@example.com,2024-09-18,0.0
CUST-01766,ORD174328,2026-03-03,23.92,4,5.98,Home,cust01766@example.com,2025-09-14,1.0
CUST-00007,ORD435419,2026-04-05,195.76,4,48.94,Grocery,cust00007@example.com,2024-07-28,1.0
C00560,ORD730688,2025-03-22,234.72,2,117.36,Electronics,c00560@example.com,2023-11-14,1.0
CUST-03234,ORD211846,2024-09-25,32.6,4,8.15,Grocery,cust03234@example.com,2024-05-02,0.0
C00235,ORD442248,2025-04-19,198.09,3,66.03,Grocery,c00235@example.com,2023-08-05,0.0
C00471,ORD119488,2025-01-07,271.52,2,135.76,Beauty,c00471@example.com,2024-10-16,1.0
C02246,ORD577121,2025-12-06,38.74,2,19.37,Electronics,c02246@example.com,2025-05-31,0.0
C01352,ORD227160,2025-09-29,50.54,1,50.54,Toys,c01352@example.com,2025-05-11,0.0
C00598,ORD153580,06/08/2025,158.98,2,79.49,Sports,c00598@example.com,2024-11-17,2.0
CUST-00477,ORD399178,2024-05-30,275.92,4,68.98,Home,cust00477@example.com,2023-06-22,0.0
CUST-02804,ORD124226,2025-11-17,60.34,2,30.17,Books,cust02804@example.com,2026-01-16,0.0
CUST-03394,ORD557761,2025-04-10,25.52,4,6.38,Toys,cust03394@example.com,2024-06-19,0.0
C00447,ORD830979,2023-12-10,265.22,2,132.61,Beauty,c00447@example.com,2023-12-10,1.0
CUST-03171,ORD734849,2025-07-19,24.0,3,8.0,Apparel,cust03171@example.com,2025-05-26,1.0
CUST-03387,ORD836498,2024-02-27,33.8,1,33.8,Toys,cust03387@example.com,2024-02-24,2.0
CUST-01874,ORD912755,2025-12-16,44.9,2,22.45,Apparel,cust01874@example.com,2025-06-21,2.0
C00355,ORD606246,2025-04-15,204.5,2,102.25,Sports,c00355@example.com,2024-05-16,0.0
cust_04170,ORD829156,2024-12-12,36.2,4,9.05,Grocery,cust04170@example.com,2024-12-08,1.0
CUST-00258,ORD719515,2025-05-31,176.72,4,44.18,Toys,cust00258@example.com,2024-05-28,1.0
04021,ORD988353,2024-07-30,$33.88,4,8.47,Home,04021@example.com,2024-01-19,0.0
CUST-00702,ORD442823,2026-06-11,36.42,2,18.21,Sports,cust00702@example.com,2026-06-10,1.0
CUST-00304,ORD607171,2025-08-07,246.28,2,123.14,Apparel,cust00304@example.com,2024-04-03,0.0
CUST-00566,ORD117109,2024-12-26,176.43,3,58.81,Grocery,cust00566@example.com,2024-02-26,0.0
CUST-03217,ORD433405,2024-10-19,16.84,2,8.42,Apparel,cust03217@example.com,2024-10-16,1.0
CUST-01383,ORD351598,2026-03-10,49.44,3,16.48,Sports,cust01383@example.com,2026-01-16,1.0
02078,ORD553341,2025-09-30,39.18,1,39.18,Apparel,02078@example.com,2026-02-04,1.0
CUST-00225,ORD768653,2025-08-27,264.96,3,88.32,Apparel,cust00225@example.com,2023-04-29,0.0
CUST-00107,ORD592177,2025-07-24,176.68,4,44.17,Sports,cust00107@example.com,2023-09-01,0.0
00909,ORD816164,2026-06-16,34.05,1,34.05,Beauty,00909@example.com,2026-06-10,0.0
CUST-03482,ORD764529,2024-10-28,28.77,3,9.59,Apparel,cust03482@example.com,2025-05-02,0.0
C00011,ORD398713,2026-02-27,155.28,2,77.64,Home,c00011@example.com,2024-08-26,0.0
C02302,ORD893698,2026-02-22,25.39,1,25.39,Apparel,c02302@example.com,2025-08-09,0.0
02860,ORD368722,2025-10-27,52.2,3,17.4,Beauty,02860@example.com,2025-04-16,0.0
CUST-00267,ORD830523,2026-06-24,233.37,3,77.79,Grocery,cust00267@example.com,2024-08-08,0.0
CUST-00271,ORD561814,2025-08-19,179.8,4,44.95,Grocery,cust00271@example.com,2023-06-26,0.0
cust_00332,ORD360642,2026-06-14,265.92,3,88.64,Home,cust00332@example.com,2024-12-28,0.0
CUST-00452,ORD153626,2024-06-15,194.55,3,64.85,Books,cust00452@example.com,2024-06-14,0.0
00140,ORD538119,2025-11-15,0.0,3,52.62,Home,00140@example.com,2024-01-16,0.0
CUST-00154,ORD633034,2026-01-22,198.18,2,99.09,Sports,cust00154@example.com,2024-08-28,0.0
CUST-00280,ORD522533,2025-09-20,225.72,4,56.43,Sports,cust00280@example.com,2024-04-28,0.0
C03155,ORD284565,2024-10-05,32.64,3,10.88,Sports,c03155@example.com,2024-10-01,1.0
CUST-00595,ORD649748,2024-11-11,227.67,3,75.89,Electronics,cust00595@example.com,2023-09-18,0.0
CUST-00310,ORD891567,2025-08-18,241.83,1,241.83,Sports,cust00310@example.com,2024-08-02,0.0
CUST-00572,ORD613021,05/07/2024,205.68,4,51.42,Grocery,,2024-06-05,1.0
CUST-00118,ORD379216,2025-09-01,272.31,3,90.77,Apparel,cust00118@example.com,2023-08-10,1.0
CUST-00243,ORD488885,2026-05-05,212.76,3,70.92,Books,cust00243@example.com,2024-05-02,1.0
CUST-02556,ORD489307,2025-10-10,34.0,4,8.5,Sports,cust02556@example.com,2024-12-25,0.0
CUST-00413,ORD272126,2025-03-01,253.2,3,84.4,Home,cust00413@example.com,2023-12-11,1.0
C00158,ORD150165,2025-06-21,177.64,4,44.41,Grocery,c00158@example.com,2024-04-16,0.0
CUST-00188,ORD891049,2026-03-10,285.6,4,71.4,Toys,CUST00188@EXAMPLE.COM,2023-10-21,3.0
00237,ORD737208,2026-04-10,173.04,1,173.04,Grocery,00237@example.com,2024-11-29,0.0
CUST-00595,ORD855470,2025-11-16,209.14,2,104.57,Books,cust00595@example.com,2023-09-18,0.0
CUST-00156,ORD639299,2025-05-22,270.98,1,270.98,Grocery,cust00156@example.com,2023-06-23,0.0
CUST-00187,ORD328357,2025-01-11,-279.3,3,93.1,Electronics,cust00187@example.com,2024-01-15,0.0
cust_00901,ORD967207,2026-06-16,86.22,1,86.22,Grocery,cust00901@example.com,2026-06-12,0.0
C00398,ORD923282,2024-06-30,221.24,2,110.62,Beauty,c00398@example.com,2023-10-28,3.0
CUST-02813,ORD505095,2025-12-09,38.68,4,9.67,Toys,cust02813@example.com,2025-06-27,0.0
CUST-00400,ORD322240,2023-12-09,238.37,1,238.37,Toys,cust00400@example.com,2023-08-10,0.0
cust_00257,ORD482461,2025-12-26,184.71,3,61.57,Toys,cust00257@example.com,2023-12-21,0.0
C00203,ORD214403,2026-01-03,155.96,4,38.99,Toys,c00203@example.com,2025-02-06,0.0
cust_01837,ORD966862,2026-01-04,40.26,3,13.42,Home,cust01837@example.com,2025-05-13,0.0
C00493,ORD820151,2025-02-27,250.18,1,250.18,Beauty,c00493@example.com,2024-07-05,0.0
CUST-00300,ORD389018,2024-11-12,254.07,3,84.69,Apparel,cust00300@example.com,2023-09-07,0.0
CUST-00361,ORD362227,2025-04-21,285.52,4,71.38,Books,cust00361@example.com,2024-10-26,0.0
C00132,ORD299564,2026-06-17,207.93,3,69.31,Toys,c00132@example.com,2023-09-05,0.0
CUST-00135,ORD771804,2025-09-14,273.64,4,68.41,Beauty,cust00135@example.com,2025-02-09,0.0
CUST-04187,ORD129073,2024-07-29,27.38,1,27.38,Apparel,cust04187@example.com,2024-02-27,1.0
CUST-01426,ORD494680,2026-02-24,23.97,3,7.99,Beauty,cust01426@example.com,2025-03-04,0.0
CUST-02434,ORD847769,2025-11-14,60.74,2,30.37,Apparel,cust02434@example.com,2025-07-04,0.0
CUST-00119,ORD526928,2025-08-11,252.63,1,252.63,Sports,cust00119@example.com,2024-03-10,1.0
cust_00425,ORD649108,2025-09-09,196.17,1,196.17,SPORTS,cust00425@example.com,2024-06-19,0.0
CUST-03401,ORD727715,2025-02-13,30.72,4,7.68,Sports,cust03401@example.com,2024-12-28,1.0
CUST-00484,ORD535732,2024-08-19,232.86,3,77.62,Books,cust00484@example.com,2023-04-01,1.0
CUST-00409,ORD603052,2024-10-18,176.94,2,88.47,Grocery,cust00409@example.com,2024-10-18,1.0
cust_00121,ORD706496,2025-10-20,184.24,4,46.06,Electronics,cust00121@example.com,2023-12-29,0.0
04132,ORD954367,2025-03-06,15.48,3,5.16,Books,04132@example.com,2025-01-19,2.0
C03059,ORD156147,2025-11-28,23.43,1,23.43,Grocery,c03059@example.com,2024-12-21,0.0
CUST-00664,ORD384358,2026-06-27,75.54,2,37.77,Grocery,cust00664@example.com,2026-06-23,0.0
CUST-00092,ORD589371,2025-09-19,225.68,4,56.42,Home,cust00092@example.com,2024-01-10,0.0
cust_00475,ORD559645,2024-12-19,223.09,1,223.09,Toys,,2024-04-06,3.0
CUST-02504,ORD548329,2025-10-28,61.26,3,20.42,Grocery,cust02504@example.com,2024-12-08,0.0
CUST-00306,ORD813150,2026-02-02,287.1,1,287.1,Books,cust00306@example.com,2024-03-05,0.0
CUST-00372,ORD327896,2025-07-01,178.28,4,44.57,Electronics,cust00372@example.com,2024-06-08,1.0
cust_00065,ORD492869,2025-05-31,172.56,4,43.14,Apparel,cust00065@example.com,2023-07-16,0.0
CUST-02894,ORD833978,2026-02-18,60.92,1,60.92,Books,cust02894@example.com,2025-03-08,0.0
CUST-00240,ORD716659,2024-05-26,240.48,4,60.12,Home,cust00240@example.com,2023-03-27,0.0
CUST-00154,ORD802601,2026-03-03,242.34,3,80.78,Toys,cust00154@example.com,2024-08-28,0.0
cust_00077,ORD114660,2025-03-18,242.36,4,60.59,Grocery,cust00077@example.com,2024-01-07,0.0
00481,ORD746262,2025-02-04,178.32,1,178.32,Grocery,00481@example.com,2025-02-04,2.0
CUST-03223,ORD453942,30/04/2025,32.2,1,32.2,Grocery,cust03223@example.com,2025-04-29,1.0
CUST-00448,ORD845974,2025-04-30,179.48,2,89.74,Home,cust00448@example.com,2023-06-02,0.0
C00136,ORD850264,2026-02-18,175.6,4,43.9,Books,c00136@example.com,2023-08-05,0.0
03434,ORD888265,2025-08-04,18.54,3,6.18,Books,03434@example.com,2025-08-14,1.0
cust_00326,ORD757270,2026-05-23,255.39,1,255.39,Grocery,cust00326@example.com,2023-11-19,0.0
CUST-00163,ORD115423,2026-02-11,213.31,1,213.31,Apparel,cust00163@example.com,2024-07-10,1.0
CUST-00202,ORD494690,2025-11-02,233.44,4,58.36,Apparel,cust00202@example.com,2024-06-09,0.0
CUST-00342,ORD176378,2025-09-27,177.62,2,88.81,Grocery,cust00342@example.com,2024-10-19,0.0
CUST-00390,ORD178597,2024-07-27,187.56,4,46.89,Grocery,cust00390@example.com,2023-12-08,1.0
00442,ORD630235,2025-02-26,213.0,2,,Electronics,00442@example.com,2023-04-02,0.0
cust_03100,ORD631855,2025-12-25,66.0,2,33.0,Apparel,cust03100@example.com,2024-11-10,0.0
CUST-00476,ORD649435,2024-11-13,182.38,2,91.19,Home,cust00476@example.com,2024-05-28,1.0
cust_00562,ORD665791,2023-12-04,258.63,3,86.21,Beauty,cust00562@example.com,2023-07-04,1.0
CUST-00476,ORD387542,2024-10-16,195.8,1,195.8,Beauty,cust00476@example.com,2024-05-28,1.0
CUST-00418,ORD583871,2025-01-10,261.51,1,261.51,Home,cust00418@example.com,2023-04-03,0.0
CUST-00023,ORD691763,2025-07-23,192.6,4,48.15,Electronics,cust00023@example.com,2024-08-10,0.0
CUST-00027,ORD212415,2025-04-24,234.52,4,58.63,Beauty,cust00027@example.com,2023-04-28,0.0
CUST-03623,ORD497112,2024-05-30,30.75,3,10.25,Beauty,cust03623@example.com,2024-05-27,0.0
C01008,ORD152639,2026-06-14,83.04,1,83.04,Books,c01008@example.com,2026-06-13,0.0
CUST-00133,ORD411889,2026-05-27,295.92,4,73.98,Books,cust00133@example.com,2024-05-01,2.0
C00383,ORD620775,2024-12-06,228.74,2,114.37,Toys,c00383@example.com,2024-12-05,1.0
CUST-03304,ORD174257,2024-11-28,36.56,4,9.14,Beauty,cust03304@example.com,2024-05-13,0.0
CUST-00277,ORD489413,2026-06-22,279.21,3,93.07,Sports,cust00277@example.com,2023-08-19,1.0
CUST-00109,ORD785239,2026-04-28,153.84,2,76.92,Beauty,cust00109@example.com,2024-03-30,0.0
CUST-00324,ORD330450,2025-08-06,291.42,3,97.14,Home,cust00324@example.com,2024-06-26,0.0
C00084,ORD419343,2025-10-14,279.48,4,69.87,Sports,c00084@example.com,2024-08-03,0.0
02455,ORD558912,2025-11-23,18.97,1,18.97,Beauty,02455@example.com,2026-02-18,1.0
CUST-00048,ORD891081,2025-07-12,164.1,3,54.7,Books,cust00048@example.com,2023-12-23,1.0
CUST-00043,ORD481757,2025-10-10,206.29,1,206.29,Apparel,cust00043@example.com,2024-07-10,1.0
CUST-00565,ORD386755,2025-06-16,141.88,1,141.88,Beauty,cust00565@example.com,2024-06-01,0.0
CUST-00395,ORD172735,2025-08-31,179.84,2,89.92,Toys,cust00395@example.com,2023-04-22,0.0
C01222,ORD201588,2026-06-17,49.8,4,,Books,c01222@example.com,2026-06-14,1.0
CUST-00238,ORD774235,2025-02-24,215.08,4,53.77,ELECTRONICS,cust00238@example.com,2023-09-05,0.0
C04140,ORD520783,2025-03-18,35.88,4,8.97,Grocery,c04140@example.com,2024-12-29,1.0
CUST-00443,ORD755407,2024-01-14,263.68,2,131.84,SPORTS,cust00443@example.com,2023-07-21,2.0
cust_02757,ORD272838,2025-10-15,64.47,3,21.49,Electronics,cust02757@example.com,2025-05-19,1.0
C00905,ORD812312,2026-06-19,38.63,1,38.63,Books,c00905@example.com,2026-06-15,1.0
CUST-00399,ORD396048,2024-08-02,174.08,2,87.04,Home,cust00399@example.com,2023-05-11,0.0
00892,ORD713792,2026-06-20,82.6,1,82.6,Home,00892@example.com,2026-06-07,1.0
C00434,ORD767328,2024-05-18,275.73,1,275.73,Grocery,c00434@example.com,2023-08-12,2.0
cust_00111,ORD337079,2024-09-15,179.25,3,59.75,Sports,cust00111@example.com,2023-04-01,0.0
03485,ORD782084,2024-12-23,32.28,2,16.14,Beauty,03485@example.com,2024-12-23,1.0
C00270,ORD163182,2026-03-14,283.66,2,141.83,Apparel,c00270@example.com,2023-11-30,0.0
CUST-00375,ORD489103,2025-10-27,157.11,3,52.37,Toys,cust00375@example.com,2024-11-22,0.0
cust_01242,ORD169152,2026-06-14,60.62,2,30.31,Toys,cust01242@example.com,2026-06-24,0.0
CUST-00063,ORD704371,2025-07-11,156.94,1,156.94,Grocery,cust00063@example.com,2023-09-28,1.0
cust_02130,ORD100724,2025-12-13,37.54,2,18.77,Grocery,cust02130@example.com,2025-11-23,0.0
C00082,ORD424527,2025-06-25,196.4,4,49.1,Sports,c00082@example.com,2023-06-23,0.0
C03227,ORD905419,2025-03-31,13.29,3,4.43,Apparel,c03227@example.com,2025-03-31,2.0
00442,ORD437131,2024-10-08,175.22,2,87.61,Home,00442@example.com,2023-04-02,0.0
00140,ORD883902,2026-04-14,260.08,4,65.02,Grocery,00140@example.com,2024-01-16,0.0
CUST-00359,ORD962013,2026-06-28,219.07,1,219.07,Sports,cust00359@example.com,2024-08-31,0.0
cust_02116,ORD729244,2026-01-31,57.63,3,19.21,Electronics,cust02116@example.com,2025-05-16,1.0
C03354,ORD485892,2025-06-14,29.51,1,29.51,Sports,c03354@example.com,2025-06-11,0.0
CUST-00159,ORD867978,2025-08-29,164.36,4,41.09,Home,cust00159@example.com,2023-09-27,0.0
cust_02285,ORD944946,2025-11-23,53.37,3,17.79,Grocery,cust02285@example.com,2024-12-24,0.0
CUST-02120,ORD369236,2025-11-04,21.84,3,7.28,Sports,cust02120@example.com,2026-02-02,0.0
CUST-00378,ORD923384,2026-06-23,264.36,3,88.12,Toys,cust00378@example.com,2024-02-11,0.0
02506,ORD349569,2025-10-26,62.3,1,62.3,Books,02506@example.com,2025-10-14,1.0
cust_03390,ORD739434,2024-11-21,17.94,1,17.94,Grocery,cust03390@example.com,2024-11-20,2.0
00339,ORD909685,2025-06-29,249.3,3,83.1,Electronics,00339@example.com,2024-09-05,0.0
CUST-02424,ORD339572,2025-12-03,25.76,1,25.76,Beauty,cust02424@example.com,2025-11-29,1.0
CUST-01643,ORD894678,2026-01-21,31.96,4,7.99,Sports,cust01643@example.com,2025-04-24,1.0
CUST-00264,ORD674946,2026-06-19,255.07,1,255.07,Books,cust00264@example.com,2024-07-22,0.0
cust_03216,ORD166706,2025-02-14,37.44,3,12.48,Grocery,cust03216@example.com,2025-02-10,0.0
CUST-00550,ORD972010,2024-12-04,142.64,4,35.66,Toys,cust00550@example.com,2023-11-21,2.0
CUST-00862,ORD672251,2026-06-28,74.96,4,18.74,Apparel,cust00862@example.com,2026-06-27,1.0
cust_00256,ORD693708,2025-09-05,203.74,1,203.74,Books,cust00256@example.com,2024-07-07,1.0
C00167,ORD703216,2025-01-23,299.67,1,299.67,Home,c00167@example.com,2023-09-05,1.0
CUST-00212,ORD245854,2026-05-23,269.72,4,67.43,Home,cust00212@example.com,2024-06-10,0.0
C03347,ORD927214,2025-01-19,15.87,1,15.87,Books,c03347@example.com,2025-01-15,0.0
CUST-00061,ORD714436,2026-03-21,174.1,1,174.1,Grocery,cust00061@example.com,2024-12-04,0.0
C00148,ORD287820,2026-03-16,187.53,3,62.51,Home,c00148@example.com,2023-08-21,0.0
CUST-00371,ORD635200,2026-01-01,225.28,4,56.32,Apparel,cust00371@example.com,2023-05-14,0.0
CUST-03613,ORD874586,2024-10-09,14.67,3,4.89,Grocery,cust03613@example.com,2024-10-06,1.0
CUST-01359,ORD523844,2025-09-26,42.59,1,42.59,Grocery,cust01359@example.com,2025-03-23,0.0
CUST-00042,ORD776662,2025-03-17,252.64,4,63.16,Books,cust00042@example.com,2024-01-06,0.0
