Cust_ID,Order_id,invoice_date,Category,Qty,Unit_Price,Email,Signup_Date
10494,530360,10/29/2024,Sports,3,89.08,customer10343@outlook.com,10/27/2024
10483,550707,02/13/2025,Electronics,2,83.31,customer10493@yahoo.com,08/17/2024
10034,539666,11/27/2025,Toys,5,230.48,customer10286@yahoo.com,01/25/2024
10008,504596,02/22/2024,Sports,3,94.91,customer10404@outlook.com,12/24/2023
11944,534709,04-04-2024,Home,4,90.07,customer10419@outlook.com,03/31/2024
12475,505449,05-11-2025,Grocery,-1,6.83,customer12931@outlook.com,05-11-2025
13573,564310,07/13/2025,Toys,5,165.85,customer10251@outlook.com,02-12-2024
13690,596561,02/19/2026,Home,-1,17.6,customer12519@gmail.com,11-05-2025
10115,506305,04-08-2025,Electronics,1,7.61,customer13449@yahoo.com,11/20/2024
10105,552433,11/14/2024,Toys,4,96.14,customer10322@outlook.com,08/26/2024
10295,593336,07/15/2024,Beauty,2,93.58,customer10446@yahoo.com,07/14/2024
12675,571549,11/16/2023,Electronics,3,88.38,customer10507@yahoo.com,04/20/2023
13304,562340,10/24/2024,Beauty,2,117.75,customer10315@yahoo.com,10/20/2024
10393,506200,02/16/2026,Beauty,4,240.85,customer10273@yahoo.com,03/22/2023
10435,524526,07-09-2024,Electronics,4,171.19,customer10179@yahoo.com,05/22/2023
10235,576230,06/14/2024,Electronics,2,95.06,customer10321@outlook.com,09/21/2023
10065,522345,11/24/2025,Home,5,182.68,customer10205@outlook.com,09-04-2023
10344,579563,12/14/2025,Apparel,2,18.17,customer11959@yahoo.com,01-03-2026
10354,571130,05/13/2026,Electronics,4,232.57,customer10070@gmail.com,07-08-2023
10179,555369,01/20/2026,Home,5,177.99,customer10247@yahoo.com,09/25/2024
11416,576394,09/16/2024,Electronics,1,9.68,customer13227@gmail.com,09/14/2024
10039,517821,11-02-2024,Electronics,1,9.85,customer13132@yahoo.com,01/31/2024
10267,585619,09/27/2024,Beauty,1,4.68,customer12845@gmail.com,05/26/2025
10017,505678,04/28/2026,Books,3,193.35,CUSTOMER10168@OUTLOOK.COM,05/17/2024
10195,531209,06/23/2026,Toys,3,55.9,customer10583@yahoo.com,06/25/2026
10266,577975,02-02-2026,Toys,1,24.01,customer11884@yahoo.com,06/16/2025
10462,509649,09-03-2025,Electronics,3,235.56,customer10286@yahoo.com,01/25/2024
10344,561445,06/22/2026,Home,3,176.76,customer10072@yahoo.com,05-11-2024
10070,551088,08-12-2024,Electronics,2,112.17,customer10410@yahoo.com,01/31/2024
11564,528353,01-03-2026,Books,2,25.08,customer12256@outlook.com,07/29/2025
10084,546919,02/27/2025,Sports,1,4.56,customer13617@gmail.com,02/26/2025
10260,527522,10/14/2023,Books,3,80.13,customer10520@outlook.com,10-10-2023
10449,524706,10/29/2025,Grocery,5,168.29,customer10207@yahoo.com,04/29/2024
10231,582342,03-08-2025,Beauty,1,5.75,customer13649@gmail.com,03-04-2025
10528,529229,07-01-2026,Beauty,3,41.91,customer10987@outlook.com,06/26/2026
10175,519951,05/30/2024,Sports,1,7.01,customer13116@outlook.com,05/28/2024
10362,599160,10/21/2024,Electronics,1,9.29,customer12839@outlook.com,04/26/2024
10061,538429,06/30/2026,Beauty,3,245.65,customer10193@outlook.com,07/28/2023
10196,510057,01/27/2026,Grocery,2,19.68,customer12227@gmail.com,08/30/2025
10310,550065,02-09-2024,Home,3,130.7,customer10406@gmail.com,02-05-2024
12472,576228,05/19/2024,Toys,1,7.06,customer13219@outlook.com,05/16/2024
11168,527734,04-02-2026,Apparel,3,223.19,customer10242@outlook.com,05/22/2024
10118,579907,05/23/2025,Books,3,181.94,customer10133@outlook.com,06/25/2023
10189,523016,03/26/2025,Grocery,5,245.88,customer10191@yahoo.com,11/22/2023
10464,529740,06/27/2025,Toys,2,83.14,customer10494@gmail.com,04/20/2024
12444,562151,07-05-2024,Books,4,104.53,customer10327@gmail.com,05/30/2023
10374,574454,06-01-2025,TOYS,5,182.04,customer10055@outlook.com,05-04-2023
10359,511922,09/18/2024,Apparel,2,109.9,customer10445@outlook.com,09/16/2024
13236,553018,12/30/2024,Books,5,201.21,customer10038@yahoo.com,04/22/2024
13173,595353,06/27/2026,Home,3,210.24,customer10052@outlook.com,08/17/2024
10031,563339,07-08-2026,Electronics,1,9.16,customer13020@yahoo.com,05/28/2025
10154,503466,06/28/2026,Sports,3,42.48,customer10704@outlook.com,06/17/2026
11682,593719,02-03-2026,Home,1,19.72,customer12341@outlook.com,01/28/2026
10288,550071,01-03-2025,Sports,2,80.84,customer10340@gmail.com,01-09-2024
10058,598520,12-09-2025,Home,3,246.11,customer10064@yahoo.com,09-02-2024
11709,563806,10/26/2025,Sports,5,240.92,customer10241@yahoo.com,05/23/2023
10025,554872,01-12-2025,Toys,3,91.93,customer10316@gmail.com,01/30/2024
10174,509267,03/16/2024,Sports,4,118.57,customer10410@yahoo.com,01/31/2024
12615,516974,10/28/2025,Books,3,231.28,customer10282@outlook.com,09/21/2023
11156,570517,01-04-2026,Home,2,24.48,customer12354@yahoo.com,01-02-2026
10180,548193,12-12-2025,Toys,5,166.37,customer10252@outlook.com,08-10-2024
10494,574602,03/23/2025,Toys,3,195.21,customer10180@outlook.com,03/17/2024
10661,551633,02/29/2024,Sports,2,121.67,customer10468@gmail.com,10/19/2023
10398,535154,03-04-2026,Sports,1,22.84,customer11987@gmail.com,01-05-2026
10057,566394,01-01-2026,Toys,3,242.43,customer10070@gmail.com,07-08-2023
10267,564770,02-03-2025,Sports,1,6.76,customer13393@gmail.com,01/31/2025
10406,538904,07-06-2025,Grocery,5,178.45,customer10249@gmail.com,10-02-2023
10219,535932,02/22/2025,Sports,3,240.39,customer10130@yahoo.com,12/18/2023
10063,515156,08-02-2024,Books,4,130.07,customer10423@yahoo.com,11/16/2023
10368,593793,08/26/2024,Grocery,3,103.34,customer10407@yahoo.com,08/20/2023
10348,513537,07/26/2025,TOYS,3,202.87,customer10103@outlook.com,05/29/2024
12102,597979,08/22/2025,Grocery,3,218.07,customer10274@gmail.com,12-02-2023
13201,537634,12/24/2025,Apparel,4,229.32,customer10070@gmail.com,07-08-2023
12927,582104,05/29/2026,Books,3,212.48,customer10253@gmail.com,08-11-2024
10210,586706,10/22/2024,Toys,1,7.14,customer12865@outlook.com,06-06-2024
10462,556911,07-01-2026,Home,2,65.74,customer10581@gmail.com,06/29/2026
10141,574811,12/22/2025,Sports,5,245.12,customer10013@gmail.com,04/27/2023
10003,529793,09/26/2024,Toys,4,191.16,customer10100@gmail.com,11/15/2023
10026,552483,06/21/2026,GROCERY,3,47.02,customer11110@yahoo.com,06/30/2026
10392,589883,01-02-2026,Electronics,3,230.22,customer10082@yahoo.com,08-11-2023
12074,523285,12/23/2025,Electronics,2,22.49,customer12404@outlook.com,01-06-2026
10231,544546,08/18/2024,Grocery,4,111.21,customer10311@outlook.com,06/25/2024
10383,513521,06/17/2026,Home,3,55.75,customer11004@outlook.com,06/30/2026
10300,586103,02-11-2025,Electronics,1,7.98,customer12931@outlook.com,05-11-2025
11015,517519,03-08-2025,Beauty,1,6.4,customer13391@outlook.com,10/19/2024
10094,573267,01/15/2026,Electronics,2,20.72,customer12655@outlook.com,10/14/2025
10063,589963,02-10-2024,Apparel,4,81.16,customer10522@outlook.com,02-04-2024
10226,584119,06/29/2026,Toys,2,65.26,customer11197@gmail.com,06/19/2026
10251,500150,05/18/2025,Apparel,1,8.55,customer13182@outlook.com,05/15/2025
10420,587268,06-09-2025,Toys,4,174.93,customer10039@yahoo.com,11/17/2023
10181,573777,05/22/2024,Beauty,4,128.2,customer10313@gmail.com,05-05-2023
10686,543558,06/27/2026,Toys,2,64.46,customer10614@gmail.com,06-12-2026
12978,534516,06/25/2026,Grocery,2,43.83,customer11194@outlook.com,06/30/2026
11069,574510,04-07-2024,Beauty,1,6.02,customer13036@gmail.com,04-07-2024
10136,506620,02-12-2026,Grocery,5,175.61,customer10251@outlook.com,02-12-2024
10437,518498,02/13/2026,Home,4,237.99,customer10197@gmail.com,07/30/2023
13664,570839,12/13/2024,Electronics,1,8.09,customer12992@gmail.com,05-06-2025
10298,558216,02-05-2026,Electronics,1,21.34,customer12415@yahoo.com,08/14/2025
10509,557169,01-12-2026,Books,1,24.99,customer12660@gmail.com,12-06-2025
10738,552478,08/13/2025,Grocery,3,211.98,customer10098@yahoo.com,07-04-2023
10278,510555,06/27/2026,Home,3,53.43,customer10906@outlook.com,06/25/2026
11657,579285,09-12-2025,Toys,3,231.26,customer10262@yahoo.com,12/26/2023
10059,579982,12-03-2024,Home,1,4.16,customer12959@gmail.com,04-08-2025
10102,501547,01-07-2026,Electronics,2,26.91,customer12562@yahoo.com,06/24/2025
10012,520808,02-07-2026,Sports,4,190.36,customer10024@yahoo.com,08-09-2023
12801,584541,12/18/2025,Toys,5,242.57,customer10003@yahoo.com,06-01-2023
10217,503580,11-06-2024,Toys,1,7,customer13766@yahoo.com,09-03-2024
10011,505404,05/13/2025,Electronics,2,103.09,customer10530@outlook.com,07-06-2024
10143,536356,06-01-2025,Apparel,4,94.21,customer10364@gmail.com,09/23/2024
10518,540409,08-03-2024,Sports,-2,109.27,customer10361@outlook.com,06-09-2024
10222,577909,03-09-2026,Apparel,3,217.12,customer10136@outlook.com,12/28/2023
10063,531192,12/28/2025,Sports,2,24.48,customer12399@outlook.com,06/18/2025
11774,506920,02/13/2026,Apparel,2,15.42,customer12359@gmail.com,09-11-2025
10087,572073,03/28/2025,Home,3,123.48,customer10463@gmail.com,07-12-2024
10416,574503,11/16/2024,Grocery,3,248.52,customer10233@gmail.com,11/30/2023
10151,596011,10/18/2024,Toys,1,4.39,customer13623@yahoo.com,10/17/2024
11549,510209,07-01-2026,Apparel,2,61.66,CUSTOMER10594@YAHOO.COM,06/29/2026
10253,521092,15-04-2025,Home,5,212.57,customer10132@gmail.com,12/20/2023
10313,514454,12/25/2024,,5,216.68,customer10155@gmail.com,11/16/2023
10226,533576,12/22/2025,Home,4,163.41,customer10068@outlook.com,04/13/2023
11341,564064,03-09-2025,Sports,1,4.37,customer13796@outlook.com,05-09-2024
10367,555762,06/22/2026,Apparel,2,69.28,customer10846@outlook.com,06/14/2026
13681,536867,12-06-2023,Grocery,4,104.11,customer10513@outlook.com,08/18/2023
10219,513646,01-07-2026,Apparel,2,22.65,customer11978@outlook.com,12-03-2025
10346,575595,04/17/2025,Books,5,177.29,customer10038@yahoo.com,04/22/2024
13578,542626,02-08-2026,Sports,1,21.26,customer11924@outlook.com,07-10-2025
10221,561383,03-05-2024,,1,8.56,customer13713@gmail.com,03-05-2024
10459,599336,01/26/2026,Sports,4,188.68,customer10182@outlook.com,01/25/2024
10197,588146,04/24/2026,Books,3,224.66,customer10207@yahoo.com,04/29/2024
10384,548050,06/24/2026,Books,3,63.12,customer11210@outlook.com,06/30/2026
10247,531244,06/22/2026,Electronics,2,66.08,customer10675@yahoo.com,06/24/2026
10341,545014,06/23/2026,Apparel,2,65.12,customer10609@yahoo.com,06/22/2026
13377,530925,15-10-2025,Apparel,5,161.57,customer10232@gmail.com,08-07-2023
10138,512454,10/22/2025,Grocery,4,166.58,customer10288@gmail.com,05/17/2023
13222,516005,04-05-2026,Books,4,219.22,customer10089@outlook.com,08-07-2023
12253,576078,03-07-2025,Grocery,3,129.78,customer10411@yahoo.com,06-06-2023
10520,588692,10/26/2024,Electronics,2,139.11,customer10480@yahoo.com,10/22/2024
10775,516604,12-06-2025,Toys,2,22.09,customer11662@yahoo.com,06-08-2025
12245,544880,08-09-2024,Apparel,3,124.88,customer10440@yahoo.com,04-07-2023
10027,577309,01/26/2024,Electronics,4,104.62,customer10418@outlook.com,01/25/2024
10139,553772,03/21/2025,Apparel,1,7.45,customer12817@gmail.com,03/21/2025
10410,589417,03/18/2025,Beauty,-1,8.74,customer13466@yahoo.com,03/15/2025
10133,521114,04/30/2025,Apparel,4,243.37,customer10046@gmail.com,07/29/2023
10212,562153,01/19/2024,Apparel,3,128.34,customer10314@gmail.com,12/29/2023
10357,507842,03-04-2026,Grocery,5,187.33,customer10293@yahoo.com,06/30/2024
10179,581011,12/29/2024,Books,1,6.6,customer12955@outlook.com,05/19/2025
11693,545646,06/20/2024,Books,1,9.43,customer13009@outlook.com,06/19/2024
10157,514481,12-06-2025,Toys,2,21.28,customer12265@gmail.com,01-12-2026
10021,529426,08-01-2025,Beauty,5,166.06,customer10296@outlook.com,06-07-2024
10527,590029,04-09-2025,Beauty,5,194.52,customer10153@yahoo.com,12-03-2023
12502,502206,06-09-2026,Books,3,185.98,customer10015@yahoo.com,02/26/2024
10365,582964,03/17/2025,Sports,3,0,customer10223@outlook.com,06/17/2023
10077,548338,10/16/2024,Beauty,4,118.45,customer10490@gmail.com,08-03-2024
12421,513995,08/23/2024,Sports,4,117.57,customer10444@outlook.com,08/22/2024
10002,502824,07-06-2025,Electronics,5,245.31,customer10255@outlook.com,09-04-2023
10239,585517,03/19/2026,Books,5,211.68,customer10104@gmail.com,04-08-2024
10496,519628,12-10-2024,Apparel,1,7.01,customer12818@gmail.com,03-04-2024
10206,505719,01-12-2025,Home,1,7.01,customer12965@outlook.com,08-02-2024
10130,537339,10/26/2025,Grocery,5,172.16,customer10302@outlook.com,01/20/2024
10187,572516,04/20/2026,Sports,5,158.55,customer10287@outlook.com,05/14/2023
10375,589224,11/22/2025,Grocery,3,221.27,customer10091@yahoo.com,05/25/2023
12264,574319,09/13/2025,Books,3,243.92,customer10020@yahoo.com,05/13/2023
12225,559196,05-07-2025,Apparel,4,248.8,customer10031@gmail.com,05/23/2024
12277,535099,05/15/2026,Home,3,161.45,customer10259@yahoo.com,12-02-2023
13150,546481,12/30/2023,Books,2,133.59,customer10489@outlook.com,03/30/2023
10237,587621,12/20/2025,Grocery,2,29.56,customer12273@outlook.com,10-08-2025
10184,542825,03/21/2024,SPORTS,2,101.23,customer10325@outlook.com,04/17/2023
10300,500554,01-08-2025,Home,4,218.55,customer10047@gmail.com,05/28/2023
10252,588567,07/30/2024,Sports,3,223.22,customer10288@gmail.com,05/17/2023
13005,596298,06/29/2026,Home,5,239.07,customer10284@gmail.com,05/22/2023
11118,538998,11/23/2024,Grocery,2,85.65,customer10488@yahoo.com,10-03-2024
10284,592225,06/14/2026,Electronics,3,193.72,customer10231@gmail.com,11/17/2023
10254,560851,11/18/2025,Sports,5,207.71,customer10131@gmail.com,08/26/2024
10950,571264,01/18/2025,,4,103.42,customer10368@gmail.com,01/27/2024
10194,599081,11-07-2025,Apparel,5,244.25,customer10276@gmail.com,07-06-2023
10037,538318,04-04-2026,Home,3,232.68,customer10247@yahoo.com,09/25/2024
10277,500878,10/22/2024,Books,2,98.06,customer10443@outlook.com,04-12-2023
10038,522755,09/22/2025,Grocery,3,223.64,customer10197@gmail.com,07/30/2023
10017,533010,01/22/2025,Beauty,3,181.48,customer10125@outlook.com,02/24/2024
10362,580823,07-03-2024,Apparel,5,208.05,customer10145@outlook.com,07/28/2023
10275,567026,12/21/2025,Grocery,4,169.17,customer10035@outlook.com,05-09-2024
12955,555762,04/29/2025,Toys,4,193.81,customer10216@gmail.com,09-10-2024
11913,582586,09/20/2024,Electronics,1,4.96,customer13458@yahoo.com,02/20/2024
10329,538431,09/23/2025,Home,3,178.95,customer10125@outlook.com,02/24/2024
10984,523173,11-03-2025,Beauty,4,150.9,customer10227@gmail.com,06/21/2024
10038,556731,10/27/2024,Beauty,2,139.19,customer10432@gmail.com,09/25/2024
10134,594398,11/14/2024,Grocery,1,5.93,CUSTOMER12790@OUTLOOK.COM,06/23/2024
10307,580869,02/19/2026,Toys,1,18.16,customer11537@gmail.com,05/29/2025
13238,513322,01/30/2026,Sports,1,28.46,customer11938@outlook.com,09/28/2025
10517,578379,04/21/2025,Electronics,4,155.73,customer10046@gmail.com,07/29/2023
10175,573735,09/17/2024,Home,2,108.69,customer10451@yahoo.com,01-11-2024
10217,590130,11/26/2023,Toys,2,125.28,customer10479@yahoo.com,03/20/2023
10106,584946,04/14/2024,Books,1,4.56,customer12984@gmail.com,04/14/2024
12289,501031,05/22/2025,Beauty,1,6.84,customer12955@outlook.com,05/19/2025
10239,519952,06-01-2025,Beauty,3,117.86,customer10445@outlook.com,09/16/2024
10095,536042,06/28/2025,Toys,2,114.1,customer10360@yahoo.com,07-12-2023
12956,586492,12/24/2023,Grocery,3,95.05,customer10404@outlook.com,12/24/2023
10358,535334,06/19/2026,Beauty,3,46.49,customer11135@outlook.com,06/26/2026
10429,542189,07-07-2024,Apparel,4,129.88,customer10450@gmail.com,07-07-2024
10463,596008,01-02-2025,Electronics,1,7.57,customer13556@yahoo.com,01-04-2025
10404,530553,02/23/2026,Home,3,213.77,customer10132@gmail.com,12/20/2023
10171,546392,03-11-2026,Home,4,201.86,customer10222@yahoo.com,08/27/2024
13531,540723,07-07-2024,Home,3,96.05,customer10353@outlook.com,04-12-2024
10170,581611,07-06-2025,Home,5,177.27,customer10019@yahoo.com,04-12-2024
10367,562811,04-03-2025,Beauty,4,201.46,customer10082@yahoo.com,08-11-2023
10128,589881,03-02-2025,Home,2,113.86,customer10458@gmail.com,09/17/2024
10041,533046,10-07-2024,Toys,3,101.74,customer10329@yahoo.com,11/27/2023
11483,557107,06/22/2026,Books,3,46.31,customer11080@outlook.com,06/14/2026
13082,530687,01/28/2026,Toys,2,23.05,customer11340@yahoo.com,07/24/2025
10506,566496,12-09-2025,Apparel,5,209.08,customer10180@outlook.com,03/17/2024
10094,580582,01/28/2026,Home,5,213.24,customer10251@outlook.com,02-12-2024
12105,580032,06-05-2024,Grocery,3,92.79,customer10403@yahoo.com,04-09-2023
13277,525724,03/25/2024,Grocery,3,108.41,customer10502@outlook.com,10/23/2023
13008,529060,06/19/2026,Grocery,2,41.68,customer10790@gmail.com,06/24/2026
10213,521532,08/23/2024,Electronics,2,93.08,customer10495@yahoo.com,02-06-2024
10222,590558,01/14/2026,Books,2,27.9,customer11898@gmail.com,06/20/2025
10054,504245,12/30/2025,Grocery,3,233.2,customer10282@outlook.com,09/21/2023
10284,503156,05/16/2026,Books,5,170.36,customer10240@outlook.com,06/24/2023
10562,507005,05-05-2024,Apparel,4,114.02,customer10348@yahoo.com,05-04-2024
10411,568960,02/21/2026,Beauty,1,16.98,customer12584@yahoo.com,06/13/2025
10859,529530,10-06-2024,Grocery,2,80.51,customer10349@gmail.com,10-05-2024
10347,503284,12/18/2025,Sports,2,26.52,customer12372@outlook.com,05/29/2025
10011,526601,03/26/2026,Toys,3,162.92,customer10275@outlook.com,07/29/2023
10567,580143,08-08-2024,Apparel,2,125.01,customer10400@outlook.com,06/13/2023
10042,571356,05-09-2023,Apparel,4,85.41,customer10489@outlook.com,03/30/2023
10248,535524,01/22/2026,Books,2,24.79,customer12316@yahoo.com,09/17/2025
13093,595012,07-09-2024,Electronics,3,103.22,customer10510@yahoo.com,06/24/2024
10126,541031,01/24/2026,Home,3,158.62,CUSTOMER10113@OUTLOOK.COM,06-07-2023
10098,526659,07-01-2026,Toys,4,226.11,customer10278@outlook.com,05/13/2023
10080,564227,06/19/2026,Apparel,2,54.53,customer10619@yahoo.com,06/28/2026
11422,534755,04/27/2024,Sports,4,95.53,customer10461@yahoo.com,10/26/2023
10462,529780,01/25/2026,BOOKS,5,235.4,customer10280@gmail.com,09/26/2024
10162,539443,01-04-2025,Home,1,7.37,customer13556@yahoo.com,01-04-2025
10001,532073,04/15/2026,Apparel,4,235.42,customer10239@gmail.com,09/17/2023
10360,533226,10-05-2023,Toys,3,130.52,customer10360@yahoo.com,07-12-2023
12426,507070,02/24/2026,Books,5,201.3,customer10162@outlook.com,09/26/2023
10162,545854,04-05-2025,Toys,3,157.92,customer10298@outlook.com,06-05-2024
10145,570585,01/22/2025,Electronics,3,99.77,customer10416@outlook.com,09-03-2024
10517,507581,03-03-2024,Home,1,4.07,customer13301@outlook.com,02/29/2024
10263,520470,12/13/2025,Electronics,4,220.64,customer10121@outlook.com,07/15/2023
13044,541082,04/30/2024,Apparel,2,112.6,customer10472@yahoo.com,02/26/2024
13553,548950,11/30/2025,Books,1,19.76,customer11655@yahoo.com,08/23/2025
10039,543317,04/21/2025,Home,3,193.76,customer10168@outlook.com,05/17/2024
13069,569091,12-06-2025,Apparel,4,238.9,customer10049@gmail.com,08/27/2024
10195,566353,04/22/2026,Books,3,180.94,customer10027@outlook.com,05/22/2024
10207,576717,09/17/2025,Toys,4,172.37,customer10161@yahoo.com,08/24/2024
12054,555308,12/24/2025,Home,4,195.58,customer10141@gmail.com,03/29/2024
12793,518813,12/23/2024,Grocery,1,9.88,customer13651@outlook.com,06-03-2024
10431,583230,02/16/2025,Electronics,4,118.37,customer10375@yahoo.com,04/21/2024
11716,530677,02/15/2026,Grocery,4,224.51,CUSTOMER10124@OUTLOOK.COM,05-01-2024
13072,572469,11/30/2024,Electronics,2,114.12,customer10512@gmail.com,11-07-2023
13179,577307,07-01-2026,Grocery,4,154.84,customer10261@gmail.com,02/15/2024
10104,535768,01/27/2026,Sports,2,28.78,customer11705@gmail.com,09/25/2025
10373,544793,04/19/2025,Sports,5,238.19,customer10149@gmail.com,12/26/2023
10372,589693,02/20/2026,Home,1,20.22,customer12008@outlook.com,12/14/2025
12976,592746,03/20/2026,Electronics,3,163.86,customer10271@yahoo.com,07/26/2024
10503,535361,10-06-2025,Apparel,3,85.99,customer10397@gmail.com,03-01-2024
10183,596534,12-10-2024,Home,1,6.57,customer13620@gmail.com,09/14/2024
10405,558437,06/21/2026,Electronics,2,42.79,customer11125@outlook.com,06/28/2026
10048,557204,09/15/2025,Home,4,208.79,customer10043@gmail.com,08/20/2024
10020,586555,07-01-2026,Toys,3,56.14,CUSTOMER10615@OUTLOOK.COM,06/30/2026
10342,526821,08/30/2023,Home,3,128,customer10506@gmail.com,04/23/2023
10347,510054,01/14/2024,Home,3,107.07,customer10342@gmail.com,03/31/2023
13440,533680,04/16/2025,Home,3,122.62,customer10451@yahoo.com,01-11-2024
10165,508025,10/27/2025,,4,171.16,customer10144@yahoo.com,08/29/2024
10211,551884,06/15/2026,Sports,5,215.3,customer10276@gmail.com,07-06-2023
12765,526120,10/13/2024,Apparel,2,128.08,customer10461@yahoo.com,10/26/2023
10200,553823,06/25/2026,BOOKS,3,65.57,customer10571@gmail.com,06/22/2026
10187,519050,05-08-2025,Grocery,4,181.48,customer10053@gmail.com,09/28/2023
10379,571022,08/18/2024,Sports,3,99.09,customer10333@outlook.com,03/23/2023
10405,561284,01/15/2026,Toys,3,244.58,customer10271@yahoo.com,07/26/2024
10345,501403,01/14/2024,Grocery,4,136.02,customer10385@yahoo.com,05-10-2023
10278,582736,02/25/2026,Beauty,5,185.03,customer10010@gmail.com,08/15/2024
10459,573174,05-03-2026,Sports,3,178.32,customer10146@yahoo.com,08/27/2024
12707,503137,01/27/2025,Beauty,1,4.25,customer13321@gmail.com,12-02-2024
10141,519677,08/22/2025,Sports,3,181.05,customer10067@gmail.com,07-01-2024
10229,592615,06/21/2026,Home,3,65.31,customer10718@yahoo.com,06/21/2026
10159,594044,09/28/2024,Books,1,9.96,customer13584@outlook.com,07-01-2024
10297,534199,05/27/2026,Electronics,5,175.72,customer10058@gmail.com,05-04-2023
10135,596337,07/17/2023,Grocery,3,106.09,customer10465@outlook.com,04-02-2023
10328,589671,01/18/2026,Electronics,1,19.49,customer11689@outlook.com,01-11-2026
10182,504482,04-08-2025,Sports,4,186.34,customer10183@gmail.com,08/27/2023
13387,585521,12-12-2023,Sports,3,83.81,customer10352@gmail.com,12-09-2023
10146,560525,12/23/2025,Books,3,186.14,customer10268@gmail.com,08-06-2024
10387,575853,07/18/2024,Sports,2,100.53,customer10369@outlook.com,07/14/2024
10359,551918,12/27/2025,Beauty,2,15.46,customer12028@gmail.com,01-01-2026
10162,507451,04/15/2026,Sports,4,245.69,customer10223@outlook.com,06/17/2023
10049,599942,12/23/2024,Beauty,2,131.41,customer10351@outlook.com,07-04-2024
10097,536806,06/27/2026,Toys,5,170.77,customer10196@gmail.com,08/21/2023
10128,546376,04/17/2025,Grocery,3,226.25,customer10037@yahoo.com,03/19/2024
10145,511767,06-03-2025,Toys,5,230.83,customer10192@yahoo.com,07/20/2023
10159,535506,03/15/2026,Apparel,4,222.68,customer10255@outlook.com,09-04-2023
10867,578067,03/23/2025,Beauty,4,197.04,customer10216@gmail.com,09-10-2024
10505,530973,02-10-2026,Home,1,16.13,customer11588@yahoo.com,12/23/2025
10073,511277,01/17/2025,Home,1,8.04,customer12971@gmail.com,01/16/2025
10402,572572,04/27/2024,Home,2,91.32,customer10397@gmail.com,03-01-2024
10225,574225,06-02-2025,Books,3,159.79,customer10304@gmail.com,08/18/2024
10414,558300,12/27/2025,Toys,3,168,customer10153@yahoo.com,12-03-2023
10143,534284,06/29/2026,Toys,2,64.45,customer10576@yahoo.com,06-12-2026
10039,547289,03/19/2026,Electronics,5,170.2,customer10292@outlook.com,06-03-2024
10258,519483,12/18/2025,Electronics,2,20.85,customer11798@gmail.com,07/27/2025
10895,507205,07-02-2024,Apparel,-2,95.72,customer10476@gmail.com,07-01-2024
10296,526691,27-09-2025,Sports,5,168.7,customer10084@outlook.com,07/28/2023
13631,520750,05/21/2026,Grocery,5,160.86,customer10124@outlook.com,05-01-2024
10310,516049,04/29/2025,Grocery,3,177.28,customer10076@yahoo.com,05/22/2024
10248,558913,05/31/2026,Home,3,225.74,customer10190@yahoo.com,07/14/2023
10151,560134,10/19/2024,Home,1,9.59,customer13139@yahoo.com,10/19/2024
10212,565570,12-06-2024,Books,5,157.46,customer10017@outlook.com,10/27/2023
10229,565000,22-02-2026,Toys,1,22.15,customer11270@gmail.com,10/16/2025
10459,505659,09/24/2025,Toys,4,246.59,customer10162@outlook.com,09/26/2023
12997,505143,10/18/2024,Grocery,1,7.43,customer13375@yahoo.com,05-12-2024
13731,500102,04-12-2025,Toys,5,181.67,customer10196@gmail.com,08/21/2023
10159,554760,03/25/2025,Beauty,5,206.42,customer10060@outlook.com,08/26/2023
10119,599298,08/16/2025,Sports,3,249.44,customer10062@gmail.com,09/20/2023
13240,544125,12/20/2025,Books,4,227.7,customer10011@yahoo.com,06/26/2023
13301,556515,05/19/2026,Apparel,5,212.11,customer10230@yahoo.com,07-02-2024
10515,553960,12-09-2025,Toys,3,188.64,customer10043@gmail.com,08/20/2024
10040,505600,07-12-2025,Beauty,3,204.68,customer10086@outlook.com,11-08-2023
10303,526713,06/25/2026,Sports,3,62.65,customer11048@outlook.com,06/17/2026
10301,593417,12/13/2025,Sports,2,24.18,customer12200@outlook.com,12-07-2025
10049,513559,06/29/2026,Books,5,234.54,customer10248@outlook.com,07/15/2023
13520,590830,03/31/2026,Apparel,4,201.97,customer10005@gmail.com,07-10-2023
11002,575962,06/21/2026,Beauty,3,52.72,customer11202@outlook.com,06/28/2026
10058,586340,04/22/2024,Toys,-3,139.49,customer10354@gmail.com,04/22/2024
12091,522063,09-07-2024,Sports,4,225.73,customer10202@gmail.com,07-09-2023
11461,593377,07-10-2025,Apparel,3,194.32,customer10112@outlook.com,11-01-2024
10112,551808,05/22/2024,Electronics,1,8.95,customer13752@gmail.com,05/19/2024
10064,545852,07/15/2024,Sports,3,92.91,customer10312@outlook.com,07/15/2024
10227,534028,06-10-2024,Apparel,3,112.72,customer10357@outlook.com,05/15/2023
13111,582706,08/21/2025,Beauty,3,212.63,customer10012@outlook.com,06/29/2023
10278,568623,08/26/2024,Apparel,2,108.19,customer10410@yahoo.com,01/31/2024
10182,596506,02/13/2026,Beauty,5,237.02,customer10194@gmail.com,10-11-2024
10004,530101,12-08-2025,Sports,1,27.02,customer11601@gmail.com,09/25/2025
11726,598616,03-01-2026,Apparel,1,20.92,customer11619@yahoo.com,10-10-2025
